VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,REQ_SOURCE,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,CATEGORY_CODE,CATEGORY_NAME,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,GL_ENTITY,Has Contract (1),Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PO_PROCESSING_TYPE,PO_UPDATE_DATE,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
COOK MEDICAL INC,2024,"Interventional Radiology, 3313",S NASSAU,COOK MEDICAL,OTHER SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G08957,COOK MEDICAL,4/4/2024 12:00:00 AM,8334042,Non-Stock-Non-Stock_,,INTRO CATHETER CHECKFLO 14FRG08957G08957,LAWPOS,OTHER SUPPLIES,G08957,Interventional Radiology,3313,Other Supplies,PP-CA-711,,INTRO CATHETER CHECKFLO 14FR,,G08957,,2,,2,1,2,0,122.62,122.62,,,Isa Shachove,Isa Shachove,NF,NF,"OTHER SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Interventional Radiology, 3313",S NASSAU,,CLOSED,,FALSE,FALSE,122.62,S NASSAU,S NASSAU,,False,PP-CA-711,,Yes,Yes,,66500,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,61.31,CLOSED,EA,4/4/2024 12:00:00 AM,,,NF,,,Christopher Nastri,,,STORE,122,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Interventional Radiology, 3313",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G09500,COOK MEDICAL,8/29/2025 12:00:00 AM,8382347,Non-Stock-Non-Stock_,,CATHETER BILIARY DRAINAGE 14FG09500G09500,LAWPOS,MED SURG SUPPLIES,G09500,Interventional Radiology,3313,Med Surg Supplies,PP-CA-723,,CATHETER BILIARY DRAINAGE 14F,,G09500,,5,,5,1,5,0,467.5,467.5,,,Isa Shachove,Isa Shachove,NF,NF,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Interventional Radiology, 3313",S NASSAU,,CLOSED,,FALSE,FALSE,467.5,S NASSAU,S NASSAU,,False,PP-CA-723,,Yes,Yes,,75558,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,2,93.5,CLOSED,EA,8/29/2025 12:00:00 AM,,,NF,,,Christopher Nastri,,,STORE,467,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Interventional Radiology, 3313",S NASSAU,COOK MEDICAL,THORACIC SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G56173,COOK MEDICAL,9/5/2025 12:00:00 AM,8382971,Non-Stock-Non-Stock_,,GUIDEWIRE VASCULAR 0.035IN DIAG56173G56173,LAWPOS,THORACIC SUPPLIES,G56173,Interventional Radiology,3313,Thoracic Supplies,PP-CA-742,,GUIDEWIRE VASCULAR 0.035IN DIA,,G56173,,1,,1,1,1,0,182,182,,,Isa Shachove,Isa Shachove,NF,NF,"THORACIC SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Interventional Radiology, 3313",S NASSAU,,CLOSED,,FALSE,FALSE,182,S NASSAU,S NASSAU,,False,PP-CA-742,,Yes,Yes,,76035,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,2,182,CLOSED,EA,9/5/2025 12:00:00 AM,,,NF,,,Christopher Nastri,,,STORE,182,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2026,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL,OTHER SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G47499,COOK MEDICAL,2/20/2026 12:00:00 AM,8397774,Non-Stock-Non-Stock_,,COIL L1 CM STRAIGHT STERILE EMG47499G47499,LAWPOS,OTHER SUPPLIES,G47499,Operating Room - G Wing,2237,Other Supplies,PP-CA-701,,COIL L1 CM STRAIGHT STERILE EM,,G47499,,1,,1,1,1,0,99,99,,,Suzanne English,Suzanne English,,,"OTHER SUPPLIES 
 
COOK MEDICAL",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,99,S NASSAU,S NASSAU,,False,PP-CA-701,,Yes,Yes,,15819,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,99,CLOSED,EA,2/20/2026 12:00:00 AM,,,NF,,,Camille Cox,,,OR,99,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G14220,COOK MEDICAL,12/30/2025 12:00:00 AM,8393147,Non-Stock-Non-Stock_,,INJECTION CYSTOSCOPIC WILLIAMSG14220G14220,LAWPOS,MED SURG SUPPLIES,G14220,Operating Room - G Wing,2237,Med Surg Supplies,ACU-OR-071,,INJECTION CYSTOSCOPIC WILLIAMS,,G14220,,3,,3,1,3,0,93,93,,,Suzanne English,Suzanne English,,,"MED SURG SUPPLIES 
 
COOK MEDICAL",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,93.1,S NASSAU,S NASSAU,,False,ACU-OR-071,,Yes,Yes,,70685,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,31,CLOSED,EA,12/30/2025 12:00:00 AM,,,NF,,,Sam Sylvestre,,,OR,93,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Interventional Radiology, 3313",S NASSAU,COOK MEDICAL,OTHER SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G13287,COOK MEDICAL,6/27/2024 12:00:00 AM,8342259,Non-Stock-Non-Stock_,,FILTER RETREIVAL VENA CAVAG13287G13287,LAWPOS,OTHER SUPPLIES,G13287,Interventional Radiology,3313,Other Supplies,PP-CA-618,,FILTER RETREIVAL VENA CAVA,,G13287,,1,,1,,,0,337.49,337.49,,,Isa Shachove,Isa Shachove,NF,NF,"OTHER SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Interventional Radiology, 3313",S NASSAU,,CLOSED,,FALSE,FALSE,337.49,S NASSAU,S NASSAU,,False,PP-CA-618,,Yes,Yes,,54588,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,337.49,CLOSED,SE,6/27/2024 12:00:00 AM,,,NF,,,Christopher Nastri,,,STORE,337,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL,OTHER SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G13287,COOK MEDICAL,1/14/2025 12:00:00 AM,8361352,Non-Stock-Non-Stock_,,FILTER RETREIVAL VENA CAVAG13287G13287,LAWPOS,OTHER SUPPLIES,G13287,Operating Room - G Wing,2237,Other Supplies,PP-CA-618,,FILTER RETREIVAL VENA CAVA,,G13287,,1,,1,,,0,337.5,337.5,,,Suzanne English,Suzanne English,NF,NF,"OTHER SUPPLIES 
 
COOK MEDICAL",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,337.5,S NASSAU,S NASSAU,,False,PP-CA-618,,Yes,Yes,,54588,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,2,337.5,CLOSED,SE,1/14/2025 12:00:00 AM,,,NF,,,Camille Cox,,,OR,337,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Interventional Radiology, 3313",S NASSAU,COOK MEDICAL,OTHER SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G13287,COOK MEDICAL,12/30/2024 12:00:00 AM,8359867,Non-Stock-Non-Stock_,,FILTER RETREIVAL VENA CAVAG13287G13287,LAWPOS,OTHER SUPPLIES,G13287,Interventional Radiology,3313,Other Supplies,PP-CA-618,,FILTER RETREIVAL VENA CAVA,,G13287,,1,,1,,,0,337.5,337.5,,,Isa Shachove,Isa Shachove,NF,NF,"OTHER SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Interventional Radiology, 3313",S NASSAU,,CLOSED,,FALSE,FALSE,337.5,S NASSAU,S NASSAU,,False,PP-CA-618,,Yes,Yes,,54588,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,337.5,CLOSED,SE,12/30/2024 12:00:00 AM,,,NF,,,Christopher Nastri,,,STORE,337,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Interventional Radiology, 3313",S NASSAU,COOK MEDICAL,OTHER SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G13287,COOK MEDICAL,11/8/2024 12:00:00 AM,8355115,Non-Stock-Non-Stock_,,FILTER RETREIVAL VENA CAVAG13287G13287,LAWPOS,OTHER SUPPLIES,G13287,Interventional Radiology,3313,Other Supplies,PP-CA-618,,FILTER RETREIVAL VENA CAVA,,G13287,,2,,2,,,0,675,675,,,Isa Shachove,Isa Shachove,NF,NF,"OTHER SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Interventional Radiology, 3313",S NASSAU,,CLOSED,,FALSE,FALSE,675,S NASSAU,S NASSAU,,False,PP-CA-618,,Yes,Yes,,54588,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,2,337.5,CLOSED,SE,11/8/2024 12:00:00 AM,,,NF,,,Christopher Nastri,,,STORE,675,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL INC,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G21469,COOK MEDICAL INC,10/10/2025 12:00:00 AM,8386082,Special-Special_,,CLSO 10-7 STENTG21469G21469,LAWPOS,MED SURG SUPPLIES,G21469,Operating Room - G Wing,2237,Med Surg Supplies,PP-OR-2506,,CLSO 10-7 STENT,,G21469,,2,,2,1,2,0,130,130,,,Suzanne English,Suzanne English,NF,NF,"MED SURG SUPPLIES 
 
COOK MEDICAL INC",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,130,S NASSAU,S NASSAU,,False,PP-OR-2506,,Yes,Yes,,G21469,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,3,65,CLOSED,EA,10/10/2025 12:00:00 AM,,,NF,,,Camille Cox,,,OR,130,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL INC,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G32789,COOK MEDICAL INC,12/26/2025 12:00:00 AM,8392843,Special-Special_,,S-CURVE URETHERAL DILATOR SETG32789G32789,LAWPOS,MED SURG SUPPLIES,G32789,Operating Room - G Wing,2237,Med Surg Supplies,ACU-OR-071,,S-CURVE URETHERAL DILATOR SET,,G32789,,12,,12,1,12,0,3070.8,3070.8,,,Suzanne English,Suzanne English,,,"MED SURG SUPPLIES 
 
COOK MEDICAL INC",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,3071.3,S NASSAU,S NASSAU,,False,ACU-OR-071,,Yes,Yes,,G32789,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,1,255.9,CLOSED,EA,12/26/2025 12:00:00 AM,,,NF,,,Sam Sylvestre,,,OR,3071,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL INC,OTHER IMPLANTS,True,True,CLOSED,,,S NASSAU,Yes,G46439,COOK MEDICAL INC,5/2/2025 12:00:00 AM,8372052,Special-Special_,,6 X 24 BLACK SILICONE STENTG46439G46439,LAWPOS,OTHER IMPLANTS,G46439,Operating Room - G Wing,2237,Other Implants,ACU-OR-071,,6 X 24 BLACK SILICONE STENT,,G46439,,1,,1,1,1,0,121,121,,,Suzanne English,Suzanne English,NF,NF,"OTHER IMPLANTS 
 
COOK MEDICAL INC",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,121,S NASSAU,S NASSAU,,False,ACU-OR-071,,Yes,Yes,,G46439,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,1,121,CLOSED,EA,5/2/2025 12:00:00 AM,,,NF,,,Camille Cox,,,OR,121,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL INC,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G21586,COOK MEDICAL INC,6/16/2025 12:00:00 AM,8376021,Special-Special_,,NASAL BILIARY DRAINAGE SETG21586G21586,LAWPOS,MED SURG SUPPLIES,G21586,Endoscopy Room,2232,Med Surg Supplies,PP-OR-2506,,NASAL BILIARY DRAINAGE SET,,G21586,,5,,5,1,5,0,600,600,,,Isa Shachove,Isa Shachove,NF,NF,"MED SURG SUPPLIES 
 
COOK MEDICAL INC",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,600,S NASSAU,S NASSAU,,False,PP-OR-2506,,Yes,Yes,,G21586,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,1,120,CLOSED,EA,6/16/2025 12:00:00 AM,,,NF,,,Daphney Michel,,,STORE,600,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL INC,OTHER IMPLANTS,True,True,CLOSED,,,S NASSAU,Yes,G22163,COOK MEDICAL INC,12/23/2025 12:00:00 AM,8392696,Special-Special_,,ZIMMON BILIARY STENTG22163G22163,LAWPOS,OTHER IMPLANTS,G22163,Endoscopy Room,2232,Other Implants,PP-OR-2506,,ZIMMON BILIARY STENT,,G22163,,1,,1,1,1,0,62,62,,,Isa Shachove,Isa Shachove,,,"OTHER IMPLANTS 
 
COOK MEDICAL INC",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,62,S NASSAU,S NASSAU,,False,PP-OR-2506,,Yes,Yes,,G22163,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,3,62,CLOSED,EA,12/23/2025 12:00:00 AM,,,NF,,,Daphney Michel,,,STORE,62,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL INC,OTHER IMPLANTS,True,True,CLOSED,,,S NASSAU,Yes,G27143,COOK MEDICAL INC,7/15/2024 12:00:00 AM,8343725,Special-Special_,,COTTON-LEUNG BILIARY STENTG27143G27143,LAWPOS,OTHER IMPLANTS,G27143,Endoscopy Room,2232,Other Implants,PP-OR-2506,,COTTON-LEUNG BILIARY STENT,,G27143,,4,,4,1,4,0,240,240,,,Isa Shachove,Isa Shachove,NF,NF,"OTHER IMPLANTS 
 
COOK MEDICAL INC",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,240,S NASSAU,S NASSAU,,False,PP-OR-2506,,Yes,Yes,,G27143,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,CLOSED,1,60,CLOSED,EA,7/15/2024 12:00:00 AM,,,NF,,,Daphney Michel,,,STORE,240,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,,S NASSAU,COOK MEDICAL,,True,True,CLOSED,,,S NASSAU,No,G03278,COOK MEDICAL,8/7/2024 12:00:00 AM,8345836,Inventory-Inventory_,,CATH PIGTAIL PNEUMOTHORAXG03278G03278,LAWPOS,,G03278,,,,,,CATH PIGTAIL PNEUMOTHORAX,,G03278,,8,,8,1,8,0,896,896,,,Anthony Battaglia,Anthony Battaglia,NF,NF,,,MM - Store Room,,S NASSAU,,CLOSED,,FALSE,FALSE,895.9,S NASSAU,S NASSAU,,True,,,No,No,,4281,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,112,CLOSED,EA,8/7/2024 12:00:00 AM,,,NF,,,Eduardo Corona,,,STORE,895,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,,S NASSAU,COOK MEDICAL,,True,True,CLOSED,,,S NASSAU,Yes,G56537,COOK MEDICAL,4/23/2025 12:00:00 AM,8371218,Inventory-Inventory_,,TRAY CATH WAYNE PIGTAIL 14FRG56537G56537,LAWPOS,,G56537,,,,MSHS-COOK MEDICAL-001,,TRAY CATH WAYNE PIGTAIL 14FR,,G56537,,10,,10,1,10,0,1802,1802,,,Anthony Battaglia,Anthony Battaglia,NF,NF,,,MM - Store Room,,S NASSAU,,CLOSED,,FALSE,FALSE,1801.5,S NASSAU,S NASSAU,,False,MSHS-COOK MEDICAL-001,,Yes,Yes,,4645,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,180.2,CLOSED,EA,4/23/2025 12:00:00 AM,,,NF,,,Eduardo Corona,,,STORE,1801,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL,OTHER IMPLANTS,True,True,CLOSED,,,S NASSAU,Yes,G58010,COOK MEDICAL,9/5/2025 12:00:00 AM,8382938,Non-Stock-Non-Stock_,,DEVICE CLIPPING ENDO INSTINCTG58010G58010,LAWPOS,OTHER IMPLANTS,G58010,Endoscopy Room,2232,Other Implants,PP-OR-2506,,DEVICE CLIPPING ENDO INSTINCT,,G58010,,1,,1,,,0,1976,1976,,,Isa Shachove,Isa Shachove,NF,NF,"OTHER IMPLANTS 
 
COOK MEDICAL",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,1976,S NASSAU,S NASSAU,,False,PP-OR-2506,,Yes,Yes,,76705,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,1976,CLOSED,BX,9/5/2025 12:00:00 AM,,,NF,,,Daphney Michel,,,STORE,1976,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G57784,COOK MEDICAL,5/6/2025 12:00:00 AM,8372323,Non-Stock-Non-Stock_,,NEEDLE 25G ACUJET FLEX INJECTG57784G57784,LAWPOS,MED SURG SUPPLIES,G57784,Endoscopy Room,2232,Med Surg Supplies,PP-OR-2506,,NEEDLE 25G ACUJET FLEX INJECT,,G57784,,1,,1,,,0,364,364,,,Isa Shachove,Isa Shachove,NF,NF,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,364,S NASSAU,S NASSAU,,False,PP-OR-2506,,Yes,Yes,,45600,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,364,CLOSED,BX,5/6/2025 12:00:00 AM,,,NF,,,Daphney Michel,,,STORE,364,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL,OTHER IMPLANTS,True,True,CLOSED,,,S NASSAU,Yes,G58010,COOK MEDICAL,9/10/2025 12:00:00 AM,8383290,Non-Stock-Non-Stock_,,DEVICE CLIPPING ENDO INSTINCTG58010G58010,LAWPOS,OTHER IMPLANTS,G58010,Endoscopy Room,2232,Other Implants,PP-OR-2506,,DEVICE CLIPPING ENDO INSTINCT,,G58010,,1,,1,,,0,1976,1976,,,Isa Shachove,Isa Shachove,NF,NF,"OTHER IMPLANTS 
 
COOK MEDICAL",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,1976,S NASSAU,S NASSAU,,False,PP-OR-2506,,Yes,Yes,,76705,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,1976,CLOSED,BX,9/10/2025 12:00:00 AM,,,NF,,,Daphney Michel,,,STORE,1976,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL,OTHER SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G22108,COOK MEDICAL,7/2/2024 12:00:00 AM,8342717,Non-Stock-Non-Stock_,,BRUSH CYTOLOGY 240CM 7FR REDG22108CCB-7-240-3-S,LAWPOS,OTHER SUPPLIES,CCB-7-240-3-S,Endoscopy Room,2232,Other Supplies,PP-OR-2506,,BRUSH CYTOLOGY 240CM 7FR RED,,G22108,,1,,1,,,0,130,130,,,Isa Shachove,Isa Shachove,NF,NF,"OTHER SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,130,S NASSAU,S NASSAU,,False,PP-OR-2506,,Yes,Yes,,40302,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,130,CLOSED,BX,7/2/2024 12:00:00 AM,,,NF,,,Christine Alejandro,,,STORE,130,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Interventional Radiology, 3313",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G57017,COOK MEDICAL,3/12/2025 12:00:00 AM,8366960,Non-Stock-Non-Stock_,,CATHETER ANGIOGRAPHIC 5FR 90CMG57017G57017,LAWPOS,MED SURG SUPPLIES,G57017,Interventional Radiology,3313,Med Surg Supplies,PP-CA-733,,CATHETER ANGIOGRAPHIC 5FR 90CM,,G57017,,1,,1,,,0,250,250,,,Isa Shachove,Isa Shachove,NF,NF,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Interventional Radiology, 3313",S NASSAU,,CLOSED,,FALSE,FALSE,250,S NASSAU,S NASSAU,,False,PP-CA-733,,Yes,Yes,,76029,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,3,250,CLOSED,BX,3/12/2025 12:00:00 AM,,,NF,,,Stephanie Keane,,,STORE,250,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Interventional Radiology, 3313",S NASSAU,COOK MEDICAL,OTHER SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G52914,COOK MEDICAL,10/19/2024 12:00:00 AM,8353137,Non-Stock-Non-Stock_,,FILTER FEMORAL VENA CAVA 7FRG52914G34502,LAWPOS,OTHER SUPPLIES,G34502,Interventional Radiology,3313,Other Supplies,PP-CA-618,,FILTER FEMORAL VENA CAVA 7FR,,G52914,,1,,1,,,0,1299,1299,,,Isa Shachove,Isa Shachove,NF,NF,"OTHER SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Interventional Radiology, 3313",S NASSAU,,CLOSED,,FALSE,FALSE,1299,S NASSAU,S NASSAU,,False,PP-CA-618,,Yes,Yes,,50545,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,1299,CLOSED,BX,10/19/2024 12:00:00 AM,,,NF,,,Christopher Nastri,,,STORE,1299,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Operating Room - G Wing, 2237",S NASSAU,COOK MEDICAL,LASER SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G25295,COOK MEDICAL,10/31/2025 12:00:00 AM,8388056,Non-Stock-Non-Stock_,,FIBER LASER HOLMIUM 365 MICROG25295G25295,LAWPOS,LASER SUPPLIES,G25295,Operating Room - G Wing,2237,Laser Supplies,ACU-OR-071,,FIBER LASER HOLMIUM 365 MICRO,,G25295,,2,,2,,,0,2278.8,2278.8,,,Suzanne English,Suzanne English,NF,NF,"LASER SUPPLIES 
 
COOK MEDICAL",,Operating Room - G Wing,"Operating Room - G Wing, 2237",S NASSAU,,CLOSED,,FALSE,FALSE,2278.8,S NASSAU,S NASSAU,,False,ACU-OR-071,,Yes,Yes,,70475,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,3,1139.4,CLOSED,BX,10/31/2025 12:00:00 AM,,,NF,,,Camille Cox,,,OR,2278,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G57784,COOK MEDICAL,8/6/2024 12:00:00 AM,8345702,Non-Stock-Non-Stock_,,NEEDLE 25G ACUJET FLEX INJECTG57784G57784,LAWPOS,MED SURG SUPPLIES,G57784,Endoscopy Room,2232,Med Surg Supplies,PP-OR-2506,,NEEDLE 25G ACUJET FLEX INJECT,,G57784,,2,,2,,,0,700,700,,,Isa Shachove,Isa Shachove,NF,NF,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,CLOSED,,FALSE,FALSE,700,S NASSAU,S NASSAU,,False,PP-OR-2506,,Yes,Yes,,45600,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,350,CLOSED,BX,8/6/2024 12:00:00 AM,,,NF,,,Christine Alejandro,,,STORE,700,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2025,"Cardiac Catheterization Lab, 2242",S NASSAU,COOK MEDICAL,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,G00280,COOK MEDICAL,6/30/2025 12:00:00 AM,8377160,Non-Stock-Non-Stock_,,NEEDLE ARTERIAL 21GA 4CML PERCG00280G00280,LAWPOS,MED SURG SUPPLIES,G00280,Cardiac Catheterization Lab,2242,Med Surg Supplies,PP-CA-723,,NEEDLE ARTERIAL 21GA 4CML PERC,,G00280,,20,,20,,,0,70,70,,,Isa Shachove,Isa Shachove,NF,NF,"MED SURG SUPPLIES 
 
COOK MEDICAL",,MM - Store Room,"Cardiac Catheterization Lab, 2242",S NASSAU,,CLOSED,,FALSE,FALSE,69.8,S NASSAU,S NASSAU,,False,PP-CA-723,,Yes,Yes,,54497,COOK MEDICAL,COOK MEDICAL,,,No, ,NO,,,,CLOSED,1,3.5,CLOSED,CA,6/30/2025 12:00:00 AM,,,NF,,,Debbie Jonason,,,STORE,69,,,,COOK MEDICAL INC,6030
