VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND (1),SPEND % (for Trend),SPEND_VALUE 1,Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
BOSTON SCIENTIFIC CORP,2024,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903045,"903045, OPERATING RM IOL -ASU - OTHER",MOUNT SINAI WEST,Yes,M001719020,BOSTON SCIENTIFIC CORP,6/13/2024 12:00:00 AM,1455415,GOODS,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719020M001719020,ORAPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719020,RADIOLOGY NEURO INTERVENTIONAL,21052,OPERATING RM IOL -ASU - OTHER,MSHS-CA-237,,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,903045,M001719020,0,0,0,1,1,1,0,1,1,NF,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,1000 10TH AVE RM 4C-12 RAD NEURO INTRVNTNL,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,NONCAT,CLOSED,EDI,TRUE,TRUE,1,CHP,MOUNT SINAI WEST,301-301-11-21052-903045-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,0,8013950,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,EA1,1,No, ,NO,903045, OPERATING RM IOL -ASU - OTHER,6/13/2024 12:00:00 AM,CLOSED FOR RECEIVING,1-1-1,1,CLOSED FOR RECEIVING,EACH,NF,6/13/2024 12:00:00 AM,3361427,"MCLEOD, KENRICK CHRISTOPHER",,,MOUNT SINAI WEST - RECVG MAIN,1,0,1,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2024,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903045,"903045, OPERATING RM IOL -ASU - OTHER",MOUNT SINAI WEST,Yes,M001719020,BOSTON SCIENTIFIC CORP,7/8/2024 12:00:00 AM,1459088,GOODS,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719020M001719020,ORAPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719020,RADIOLOGY NEURO INTERVENTIONAL,21052,OPERATING RM IOL -ASU - OTHER,MSHS-CA-237,,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,903045,M001719020,0,0,0,1,1,1,0,1,1,NF,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,1000 10TH AVE RM 4C-12 RAD NEURO INTRVNTNL,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,NONCAT,CLOSED,EDI,TRUE,TRUE,1,CHP,MOUNT SINAI WEST,301-301-11-21052-903045-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,0,8013950,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,NF,1,No, ,NO,903045, OPERATING RM IOL -ASU - OTHER,7/8/2024 12:00:00 AM,CLOSED FOR RECEIVING,1-1-1,1,CLOSED FOR RECEIVING,EACH,NF,7/8/2024 12:00:00 AM,3368955,"MCLEOD, KENRICK CHRISTOPHER",,,MOUNT SINAI WEST - RECVG MAIN,1,0,1,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2024,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903045,"903045, OPERATING RM IOL -ASU - OTHER",MOUNT SINAI WEST,Yes,M001719020,BOSTON SCIENTIFIC CORP,7/2/2024 12:00:00 AM,1458471,GOODS,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719020M001719020,ORAPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719020,RADIOLOGY NEURO INTERVENTIONAL,21052,OPERATING RM IOL -ASU - OTHER,MSHS-CA-237,,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,903045,M001719020,0,0,0,1,1,1,0,1,1,NF,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,1000 10TH AVE RM 4C-12 RAD NEURO INTRVNTNL,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,NONCAT,CLOSED,EDI,TRUE,TRUE,1,CHP,MOUNT SINAI WEST,301-301-11-21052-903045-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,0,8013950,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,EA1,1,No, ,NO,903045, OPERATING RM IOL -ASU - OTHER,7/2/2024 12:00:00 AM,CLOSED FOR RECEIVING,1-1-1,1,CLOSED FOR RECEIVING,EACH,NF,7/2/2024 12:00:00 AM,3367561,"GETTES, DONTE",,,MOUNT SINAI WEST - RECVG MAIN,1,0,1,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2024,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719020,BOSTON SCIENTIFIC CORP,2/21/2024 12:00:00 AM,M2069281,PURCHASE ORDER,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719020M001719020,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719020,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,4249,M001719020,1,,1,1,1,1,1,2170,2170,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,251643,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,2/21/2024 12:00:00 AM,CLOSED,3,2170,CLOSED,EACH,NF,2/21/2024 12:00:00 AM,MSIR029619,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2023,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719020,BOSTON SCIENTIFIC CORP,2/9/2023 12:00:00 AM,M1930348,PURCHASE ORDER,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719020M001719020,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719020,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,4249,M001719020,1,,1,1,1,1,1,2170,2170,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,251643,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,2/9/2023 12:00:00 AM,CLOSED,8,2170,CLOSED,EACH,NF,2/9/2023 12:00:00 AM,MSIR023270,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2023,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719020,BOSTON SCIENTIFIC CORP,3/7/2023 12:00:00 AM,M1939373,PURCHASE ORDER,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719020M001719020,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719020,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,4249,M001719020,2,,2,2,1,2,2,4340,4340,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,4340,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,251643,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,3/7/2023 12:00:00 AM,CLOSED,6,2170,CLOSED,EACH,NF,3/7/2023 12:00:00 AM,MSIR023623,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,4340,4340,4340,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2023,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719020,BOSTON SCIENTIFIC CORP,1/30/2023 12:00:00 AM,M1925985,PURCHASE ORDER,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719020M001719020,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719020,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,4249,M001719020,1,,1,1,1,1,1,2170,2170,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,251643,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,1/30/2023 12:00:00 AM,CLOSED,13,2170,CLOSED,EACH,NF,1/30/2023 12:00:00 AM,MSIR023061,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2025,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC,IMPLANTS,True,True,CLOSED,903030,"903030, IMPLANTS",MOUNT SINAI HOSPITAL,Yes,M001719020,BOSTON SCIENTIFIC,3/16/2025 12:00:00 AM,M3071299,GOODS,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719020M001719020,ORAPOS,IMPLANTS,M001719020,INTERVENTIONAL RADIOLOGY,21050,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,903030,M001719020,1,1,1,1,,,,2170,2170,NF,NF,BUCHANAN   MRS. STEPHANIE,"BUCHANAN, MRS. STEPHANIE","IMPLANTS 
 
BOSTON SCIENTIFIC",Y,21050 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-21050-903030-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,2170,8013950,BOSTON SCIENTIFIC,BOSTON SCIENTIFIC,NF,1,No, ,NO,903030, IMPLANTS,3/14/2025 12:00:00 AM,CLOSED,2-1-1,2170,CLOSED,EACH,NF,3/14/2025 12:00:00 AM,QS10457027,RODRIGUEZ MICHAEL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,2170,2170,2170,NF,NF,NF,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2024,"Cerebral Vascular Center, 3396",S NASSAU,BOSTON SCIENTIFIC CORPORATION,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,M001719020,BOSTON SCIENTIFIC CORPORATION,12/17/2024 12:00:00 AM,8358851,Non-Stock-Non-Stock_,CAROTID WALLSTENT 8X29X135M001719020M001719020,LAWPOS,MED SURG SUPPLIES,M001719020,Cerebral Vascular Center,3396,Med Surg Supplies,MSHS-CA-237,,CAROTID WALLSTENT 8X29X135,,M001719020,,1,,1,,,0,2170,2170,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
BOSTON SCIENTIFIC CORPORATION",,MM - Store Room,"Cerebral Vascular Center, 3396",S NASSAU,,CLOSED,,FALSE,FALSE,2170,,S NASSAU,,False,MSHS-CA-237,Yes,2170,77877,BOSTON SCIENTIFIC CORPORATION,BOSTON SCIENTIFIC CORPORATION,,,No, ,NO,,,,CLOSED,1,2170,CLOSED,EA,NF,,,Christopher Nastri,,,STORE,2170,2170,2170,,,,BOSTON SCIENTIFIC CORP,4049
BOSTON SCIENTIFIC CORP,2025,"Cerebral Vascular Center, 3396",S NASSAU,BOSTON SCIENTIFIC CORPORATION,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,M001719020,BOSTON SCIENTIFIC CORPORATION,1/24/2025 12:00:00 AM,8362262,Non-Stock-Non-Stock_,CAROTID WALLSTENT 8X29X135M001719020M001719020,LAWPOS,MED SURG SUPPLIES,M001719020,Cerebral Vascular Center,3396,Med Surg Supplies,MSHS-CA-237,,CAROTID WALLSTENT 8X29X135,,M001719020,,3,,3,,,0,6510,6510,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
BOSTON SCIENTIFIC CORPORATION",,MM - Store Room,"Cerebral Vascular Center, 3396",S NASSAU,,CLOSED,,FALSE,FALSE,6510,,S NASSAU,,False,MSHS-CA-237,Yes,6510,77877,BOSTON SCIENTIFIC CORPORATION,BOSTON SCIENTIFIC CORPORATION,,,No, ,NO,,,,CLOSED,1,2170,CLOSED,EA,NF,,,Christopher Nastri,,,STORE,6510,6510,6510,,,,BOSTON SCIENTIFIC CORP,4049
BOSTON SCIENTIFIC CORP,2024,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC,IMPLANTS,True,True,CLOSED,903030,"903030, IMPLANTS",MOUNT SINAI HOSPITAL,Yes,M001719020,BOSTON SCIENTIFIC,12/30/2024 12:00:00 AM,M3035458,GOODS,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719020M001719020,ORAPOS,IMPLANTS,M001719020,INTERVENTIONAL RADIOLOGY,21050,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,903030,M001719020,1,1,1,1,,,,2170,2170,NF,NF,VEGA WILLIAM,VEGA WILLIAM,"IMPLANTS 
 
BOSTON SCIENTIFIC",Y,21050 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-21050-903030-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,2170,8013950,BOSTON SCIENTIFIC,BOSTON SCIENTIFIC,NF,1,No, ,NO,903030, IMPLANTS,12/30/2024 12:00:00 AM,CLOSED,6-1-1,2170,CLOSED,EACH,NF,12/30/2024 12:00:00 AM,QS10233954,BAUTISTA RONALD,,,MOUNT SINAI HOSPITAL - RECVG MAIN,2170,2170,2170,NF,NF,NF,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2024,"STROKE PROGRAM, 01301735",MOUNT SINAI QUEENS,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI QUEENS,Yes,M001719020,BOSTON SCIENTIFIC CORP,7/2/2024 12:00:00 AM,Q2119474,PURCHASE ORDER,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719020M001719020,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719020,STROKE PROGRAM,01301735,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,4249,M001719020,1,,1,1,1,1,1,2170,2170,102-107-11-13055-00000000000-0-0,NF,MSQ MAIN PURCHASING,MSQ MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,Q 1735 STROKE PROGRAM 25-10 30TH AVE,"STROKE PROGRAM, 01301735",MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,Q,MOUNT SINAI QUEENS,013017354249,False,MSHS-CA-237,Yes,,251643,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,7/2/2024 12:00:00 AM,CLOSED,3,2170,CLOSED,EACH,NF,7/2/2024 12:00:00 AM,MQSC-002269,QSIGHT QUEENS  REQ INTERFACE,,,Q 1735 STROKE PROGRAM 25-10 30TH AVE,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2024,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719020,BOSTON SCIENTIFIC CORP,4/29/2024 12:00:00 AM,M2096253,PURCHASE ORDER,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETERM001719020M001719020,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719020,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS 29MM 135CM 8MM WALLSTENT MONORAIL CAROTID METAL CLOSED CELL RECONSTRAINABLE FLEXIBLE RADIOPAQUE ACCEPTS 5FR SHEATH 7FR GUIDE CATHETER,4249,M001719020,1,,1,1,1,1,1,2170,2170,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,251643,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,4/29/2024 12:00:00 AM,CLOSED,3,2170,CLOSED,EACH,NF,4/29/2024 12:00:00 AM,MSIR030848,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
