Source Code,Facility,Facility Id,Pono Release,PoType,Dwh Po Status,Po Status,VendCode,Po Lineno,Dwh Po Line Status,Po Line Status,Dwh Item Status,Item#,ItemDesc,Vend Name,VendCatno,MfrName,MfrCatno,Po Uom,Mmis Qoe,GHX_CONT_ID1,GHX_CONT_ID2,Mmis Pkg String,Full Gl Account,Exp_Code,Expense Code Descrip,Shipto,Deliverto,Buyer Name,Requisitioner,Dept Number,Dept Description,Qty Invoiced,Qty Received,Creation Method,Service Start,Service End,Unspsc Code,Unspsc Segment,Unspsc Commodity,Unspsc Family,Unspsc Class,Reqno,Req Date,Po Create Date,Dwh Po Submit Type,Po Date,Null,Index,Po Price,Po Qty,Qoe Conv Ea,SPEND_VALUE
ORAPOS,OFFSITES,CHP,1381333,GOODS,PROCESSED,APPROVED,198499,11-1-1,CLOSED,CLOSED,NONCAT,NF,RENOVATION ORDER #00136572 SPIDEY CONNECTOR 12',UNITED MAINTENANCE SUPPLIES,72120,UNITED MAINTENANCE SUPPLIES,72120,EACH,NF,,,NF,4309-925109-72-7052-0000000000-0000-000-000,925109,BUILDING SUPPLIES,PE 7052 4309,PE 7052 4309,"BANNERMAN, TRACEY","ZOGAJ, HALIL",7052,310 E 24TH STREET,30,30,BUYER CREATED,,,NF,BUILDING SUPPLIES,BUILDING SUPPLIES,NF,NF,3204550,4/27/2023 12:00:00 AM,4/27/2023 12:00:00 AM,MANUAL FAX/PHONE,4/27/2023 12:00:00 AM, ,1,2.79,30,,83.7
ORAPOS,ST LUKES,CHP,1368744,GOODS,PROCESSED,APPROVED,23935,5-1-1,CLOSED,CLOSED,ACTIVE,8120885,UNASSIGNED UNASSIGNED,MEDTRONIC USA INC,12010,,12010,PACKAGE,20,PP-CA-649,PP-CA-649,PK20,1109-900222-02-4090-0000000000-0000-000-000,900222,PERFUSION SUPPLIES,SL ST LUKES,SL 4090 1109,"BANNERMAN, TRACEY","ROBINSON, EUGENE",4090,CARDIAC SURGERY,1,1,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,3179122,2/17/2023 12:00:00 AM,2/17/2023 12:00:00 AM,EDI,2/17/2023 12:00:00 AM, ,2,247.6,1,20,247.6
ORAPOS,ST LUKES,CHP,1380125,GOODS,PROCESSED,APPROVED,23935,7-1-1,CLOSED,CLOSED,ACTIVE,8120885,UNASSIGNED UNASSIGNED,MEDTRONIC USA INC,12010,,12010,PACKAGE,20,PP-CA-649,PP-CA-649,PK20,1109-900222-02-4090-0000000000-0000-000-000,900222,PERFUSION SUPPLIES,SL ST LUKES,SL 4090 1109,"BANNERMAN, TRACEY","ROBINSON, EUGENE",4090,CARDIAC SURGERY,1,1,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,3203837,4/21/2023 12:00:00 AM,4/21/2023 12:00:00 AM,EDI,4/21/2023 12:00:00 AM, ,3,247.6,1,20,247.6
ORAPOS,ST LUKES,CHP,1398465,GOODS,PROCESSED,APPROVED,23935,1-1-1,CLOSED,CLOSED,ACTIVE,8120885,UNASSIGNED UNASSIGNED,MEDTRONIC USA INC,12010,,12010,PACKAGE,20,PP-CA-649,PP-CA-649,PK20,1109-900222-02-4090-0000000000-0000-000-000,900222,PERFUSION SUPPLIES,SL ST LUKES,SL 4090 1109,"BANNERMAN, TRACEY","SPENCER, DARREL (DARRELL)",4090,CARDIAC SURGERY,1,1,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,3241308,7/26/2023 12:00:00 AM,7/26/2023 12:00:00 AM,EDI,7/26/2023 12:00:00 AM, ,4,247.6,1,20,247.6
ORAPOS,ST LUKES,CHP,1399812,GOODS,PROCESSED,APPROVED,23935,2-1-1,CLOSED,CLOSED,NONCAT,NF,20FR. RT VENOUS CANNULA,MEDTRONIC USA INC,69320,MEDTRONIC USA INC,69320,BOX,NF,,,NF,1109-900222-02-4090-0000000000-0000-000-000,900222,PERFUSION SUPPLIES,SL ST LUKES,SL 4090 1109,"BANNERMAN, TRACEY","SPENCER, DARREL (DARRELL)",4090,CARDIAC SURGERY,1,1,BUYER CREATED,,,NF,PERFUSION SUPPLIES,PERFUSION SUPPLIES,NF,NF,3244073,8/2/2023 12:00:00 AM,8/3/2023 12:00:00 AM,EDI,8/3/2023 12:00:00 AM, ,5,306.9,1,,306.9
ORAPOS,ST LUKES,CHP,1402555,GOODS,PROCESSED,APPROVED,23935,1-1-1,CLOSED,CLOSED,ACTIVE,6025549,CANNULA PERFUSION 15IN OVAL LOW PROFILE 32-40FR .5IN MC2 VENOUS ADULT 2 STAGE NONVENTED CONNECTOR KINK RESISTANT MULTIPORT ATRIAL BASKET,MEDTRONIC USA INC,91263C,,91263C,PACKAGE,10,PP-CA-649,PP-CA-649,PK10,1109-900150-02-4090-0000000000-0000-000-000,900150,OPERATING ROOM SUPPLIES,SL ST LUKES,SL 4090 1109,"BANNERMAN, TRACEY","ROBINSON, EUGENE",4090,CARDIAC SURGERY,1,1,SYSTEM CREATED,,,42295302,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,SURGICAL PRODUCTS,OPEN HEART SURGICAL SUPPLIES AND ACCESSORIES AND RELATED PRODUCTS,3249936,8/17/2023 12:00:00 AM,8/17/2023 12:00:00 AM,EDI,8/17/2023 12:00:00 AM, ,6,336.6,1,10,336.6
ORAPOS,ST LUKES,CHP,1404692,GOODS,PROCESSED,APPROVED,23935,1-1-1,CLOSED,CLOSED,ACTIVE,8120885,UNASSIGNED UNASSIGNED,MEDTRONIC USA INC,12010,,12010,PACKAGE,20,PP-CA-649,PP-CA-649,PK20,1109-900222-02-4090-0000000000-0000-000-000,900222,PERFUSION SUPPLIES,SL ST LUKES,SL 4090 1109,"BANNERMAN, TRACEY","SPENCER, DARREL (DARRELL)",4090,CARDIAC SURGERY,2,2,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,3254976,8/30/2023 12:00:00 AM,8/30/2023 12:00:00 AM,EDI,8/30/2023 12:00:00 AM, ,7,247.6,2,20,495.2
ORAPOS,ST LUKES,CHP,1404694,GOODS,PROCESSED,APPROVED,23935,1-1-1,CLOSED,CLOSED,ACTIVE,0097688,CANNULA PERFUSION 15IN .5IN CONNECTOR 32-40FR MC2 VENOUS ADULT 2 STAGE OVAL BODY STERILE,MEDTRONIC USA INC,91263,,91263,BOX,10,PP-CA-649,PP-CA-649,BX10,1109-900222-02-4090-0000000000-0000-000-000,900222,PERFUSION SUPPLIES,SL ST LUKES,SL 4090 1109,"BANNERMAN, TRACEY","SPENCER, DARREL (DARRELL)",4090,CARDIAC SURGERY,1,1,SYSTEM CREATED,,,42295302,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,SURGICAL PRODUCTS,OPEN HEART SURGICAL SUPPLIES AND ACCESSORIES AND RELATED PRODUCTS,3254968,8/30/2023 12:00:00 AM,8/30/2023 12:00:00 AM,EDI,8/30/2023 12:00:00 AM, ,8,316.8,1,10,316.8
ORAPOS,ST LUKES,CHP,1409734,GOODS,PROCESSED,APPROVED,23935,1-1-1,CLOSED,CLOSED,ACTIVE,0097688,CANNULA PERFUSION 15IN .5IN CONNECTOR 32-40FR MC2 VENOUS ADULT 2 STAGE OVAL BODY STERILE,MEDTRONIC USA INC,91263,,91263,BOX,10,PP-CA-649,PP-CA-649,BX10,1109-900222-02-4090-0000000000-0000-000-000,900222,PERFUSION SUPPLIES,SL ST LUKES,SL 4090 1109,"BANNERMAN, TRACEY","ROBINSON, EUGENE",4090,CARDIAC SURGERY,1,1,SYSTEM CREATED,,,42295302,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,SURGICAL PRODUCTS,OPEN HEART SURGICAL SUPPLIES AND ACCESSORIES AND RELATED PRODUCTS,3265721,9/28/2023 12:00:00 AM,9/28/2023 12:00:00 AM,EDI,9/28/2023 12:00:00 AM, ,9,316.8,1,10,316.8
ORAPOS,ST LUKES,CHP,1410781,GOODS,PROCESSED,APPROVED,23935,6-1-1,CLOSED,CLOSED,ACTIVE,8120885,UNASSIGNED UNASSIGNED,MEDTRONIC USA INC,12010,,12010,PACKAGE,20,PP-CA-649,PP-CA-649,PK20,1109-900222-02-4090-0000000000-0000-000-000,900222,PERFUSION SUPPLIES,SL ST LUKES,SL 4090 1109,"BANNERMAN, TRACEY","ROBINSON, EUGENE",4090,CARDIAC SURGERY,1,1,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,3268043,10/4/2023 12:00:00 AM,10/4/2023 12:00:00 AM,EDI,10/4/2023 12:00:00 AM, ,10,247.6,1,20,247.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1927082,PURCHASE ORDER,CLOSED,CLOSED,MTRINC,1,CLOSED,CLOSED,ACTIVE,222702,CANNULA MC2 2 STAGE VENOUS 32/40FR,MEDTRONIC AVE INC,91263C,,91263C,CASE,1,PP-CA-649,PP-CA-649,1/CS 10/PK 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,NF,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,NF,NF,2729636,2/1/2023 12:00:00 AM,2/1/2023 12:00:00 AM,EDI,2/1/2023 12:00:00 AM, ,11,336.6,1,10,336.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1934132,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,2,CLOSED,CLOSED,ACTIVE,37710,CANNULA ARTERIOTOMY,MEDTRONIC USA INC,31001,,31001,PACKAGE,20,PP-CA-649,PP-CA-649,1/CS 20/PK 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,42295302,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,SURGICAL PRODUCTS,OPEN HEART SURGICAL SUPPLIES AND ACCESSORIES AND RELATED PRODUCTS,2737444,2/21/2023 12:00:00 AM,2/21/2023 12:00:00 AM,EDI,2/21/2023 12:00:00 AM, ,12,217.8,1,20,217.8
PMMPOS,MOUNT SINAI HOSPITAL,M,M1934737,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,2,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,1/CS 20/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,2738182,2/22/2023 12:00:00 AM,2/22/2023 12:00:00 AM,EDI,2/22/2023 12:00:00 AM, ,13,247.6,1,20,247.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1935619,PURCHASE ORDER,CLOSED,CLOSED,MTRINC,1,CLOSED,CLOSED,ACTIVE,222702,CANNULA MC2 2 STAGE VENOUS 32/40FR,MEDTRONIC AVE INC,91263C,,91263C,CASE,1,PP-CA-649,PP-CA-649,1/CS 10/PK 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,NF,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,NF,NF,2739227,2/24/2023 12:00:00 AM,2/24/2023 12:00:00 AM,EDI,2/24/2023 12:00:00 AM, ,14,336.6,1,10,336.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1940478,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,1,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,1/CS 20/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,2,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,2744604,3/9/2023 12:00:00 AM,3/9/2023 12:00:00 AM,EDI,3/9/2023 12:00:00 AM, ,15,247.6,2,20,495.2
PMMPOS,MOUNT SINAI HOSPITAL,M,M1940613,PURCHASE ORDER,CLOSED,CLOSED,DLP1,1,CLOSED,CLOSED,ACTIVE,449,CANNULA VENOUS 16F RT ANG,MEDTRONIC DLP,67316,,67316,CASE,10,PP-CA-649,PP-CA-649,10/CS 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,NF,MED/SURG DISPOSABLE,MED/SURG DISPOSABLE,NF,NF,2744857,3/9/2023 12:00:00 AM,3/9/2023 12:00:00 AM,EDI,3/9/2023 12:00:00 AM, ,16,3069,1,1,3069
PMMPOS,MOUNT SINAI HOSPITAL,M,M1943026,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,1,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,1/CS 20/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,2747479,3/16/2023 12:00:00 AM,3/16/2023 12:00:00 AM,EDI,3/16/2023 12:00:00 AM, ,17,247.6,1,20,247.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1944391,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,1,CLOSED,CLOSED,ACTIVE,37710,CANNULA ARTERIOTOMY,MEDTRONIC USA INC,31001,,31001,PACKAGE,20,PP-CA-649,PP-CA-649,1/CS 20/PK 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,NSG-OR REQ INTERFACE,01040779,OR CARDIAC,,2,SYSTEM CREATED,,,42295302,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,SURGICAL PRODUCTS,OPEN HEART SURGICAL SUPPLIES AND ACCESSORIES AND RELATED PRODUCTS,230321-BIDE,3/21/2023 12:00:00 AM,3/21/2023 12:00:00 AM,EDI,3/21/2023 12:00:00 AM, ,18,217.8,2,20,435.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1944438,PURCHASE ORDER,CLOSED,CLOSED,MTRINC,1,CLOSED,CLOSED,ACTIVE,222702,CANNULA MC2 2 STAGE VENOUS 32/40FR,MEDTRONIC AVE INC,91263C,,91263C,CASE,1,PP-CA-649,PP-CA-649,1/CS 10/PK 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,NF,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,NF,NF,2749257,3/21/2023 12:00:00 AM,3/21/2023 12:00:00 AM,EDI,3/21/2023 12:00:00 AM, ,19,336.6,1,10,336.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1948053,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,1,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,1/CS 20/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,2753500,3/30/2023 12:00:00 AM,3/30/2023 12:00:00 AM,EDI,3/30/2023 12:00:00 AM, ,20,247.6,1,20,247.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1948769,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,1,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,1/CS 20/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,2754266,3/31/2023 12:00:00 AM,3/31/2023 12:00:00 AM,EDI,3/31/2023 12:00:00 AM, ,21,247.6,1,20,247.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1953588,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,2,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,1/CS 20/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,2759977,4/14/2023 12:00:00 AM,4/14/2023 12:00:00 AM,EDI,4/14/2023 12:00:00 AM, ,22,247.6,1,20,247.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1956810,PURCHASE ORDER,CLOSED,CLOSED,MTRINC,1,CLOSED,CLOSED,ACTIVE,222702,CANNULA MC2 2 STAGE VENOUS 32/40FR,MEDTRONIC AVE INC,91263C,,91263C,CASE,1,PP-CA-649,PP-CA-649,1/CS 10/PK 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"ASHLEY, SHANNON",01040779,OR CARDIAC,,2,SYSTEM CREATED,,,NF,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,NF,NF,2763676,4/24/2023 12:00:00 AM,4/24/2023 12:00:00 AM,EDI,4/24/2023 12:00:00 AM, ,23,336.6,2,10,673.2
PMMPOS,MOUNT SINAI HOSPITAL,M,M1956814,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,2,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,1/CS 20/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"ASHLEY, SHANNON",01040779,OR CARDIAC,,2,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,2763676,4/24/2023 12:00:00 AM,4/24/2023 12:00:00 AM,EDI,4/24/2023 12:00:00 AM, ,24,247.6,2,20,495.2
PMMPOS,MOUNT SINAI HOSPITAL,M,M1959847,PURCHASE ORDER,CLOSED,CLOSED,MTRINC,2,CLOSED,CLOSED,ACTIVE,222702,CANNULA MC2 2 STAGE VENOUS 32/40FR,MEDTRONIC AVE INC,91263C,,91263C,CASE,1,PP-CA-649,PP-CA-649,1/CS 10/PK 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,2,SYSTEM CREATED,,,NF,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,NF,NF,2767116,5/2/2023 12:00:00 AM,5/2/2023 12:00:00 AM,EDI,5/2/2023 12:00:00 AM, ,25,336.6,2,10,673.2
PMMPOS,MOUNT SINAI HOSPITAL,M,M1959851,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,2,CLOSED,CLOSED,ACTIVE,450,CANNULA VENOUS 20F RT ANG,MEDTRONIC USA INC,67320,,67320,CASE,10,PP-CA-649,PP-CA-649,10/CS 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,42295302,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,SURGICAL PRODUCTS,OPEN HEART SURGICAL SUPPLIES AND ACCESSORIES AND RELATED PRODUCTS,2767116,5/2/2023 12:00:00 AM,5/2/2023 12:00:00 AM,EDI,5/2/2023 12:00:00 AM, ,26,3069,1,1,3069
PMMPOS,MOUNT SINAI HOSPITAL,M,M1961968,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,1,CLOSED,CLOSED,ACTIVE,246722,TUBE SUCTION DLP RIGID 20FR FLUTED POOL TIP 6IN,MEDTRONIC USA INC,10061,,10061,PACKAGE,20,PP-CA-649,PP-CA-649,20/PK 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,42293515,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,MEDICAL OR SURGICAL SUCTION TUBINGS,SURGICAL PRODUCTS,SURGICAL SUCTION AND IRRIGATION PRODUCTS,2769531,5/8/2023 12:00:00 AM,5/8/2023 12:00:00 AM,EDI,5/8/2023 12:00:00 AM, ,27,287.2,1,20,287.2
PMMPOS,MOUNT SINAI HOSPITAL,M,M1964642,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,2,CLOSED,CLOSED,ACTIVE,23680,SUMP INTRCRD SUCT 15IN 20FR DLP .25IN,MEDTRONIC USA INC,12010,,12010,BOX,20,PP-CA-649,PP-CA-649,1/CS 20/BX 1/EA,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,"FERGUSON, TYQUAN",01040779,OR CARDIAC,,1,SYSTEM CREATED,,,42294733,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,INTRACARDIAC SUCTION DEVICE ACCESSORIES,SURGICAL PRODUCTS,OPEN HEART PERFUSION EQUIPMENT AND MONITORS AND ACCESSORIES AND RELATED PRODUCTS,2772452,5/15/2023 12:00:00 AM,5/15/2023 12:00:00 AM,EDI,5/15/2023 12:00:00 AM, ,28,247.6,1,20,247.6
PMMPOS,MOUNT SINAI HOSPITAL,M,M1966945,PURCHASE ORDER,CLOSED,CLOSED,MTRUSA,1,CLOSED,CLOSED,ACTIVE,37710,CANNULA ARTERIOTOMY,MEDTRONIC USA INC,31001,,31001,PACKAGE,20,PP-CA-649,PP-CA-649,NF,010407794220,4220,MED/SURG DISPOSABLE,M 0779 OR CARDIAC GP3 RM 382,M 0779 OR CARDIAC GP3 RM 382,MSH MAIN PURCHASING,NSG-OR REQ INTERFACE,01040779,OR CARDIAC,,2,SYSTEM CREATED,,,NF,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,SURGICAL PERFUSION CANNULAS OR CATHETERS,NF,NF,230522-DFQ8,5/22/2023 12:00:00 AM,5/22/2023 12:00:00 AM,EDI,5/22/2023 12:00:00 AM, ,29,217.8,2,20,435.6
