VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,REQ_SOURCE,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,Has Contract (1),Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
COOK MEDICAL INC,2025,"RADIOLOGY INTERVENTIONAL, 21051",MOUNT SINAI WEST,COOK MEDICAL,MED/SURG DISPOSABLE,True,True,CLOSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI WEST,Yes,G01315,COOK MEDICAL,8/4/2025 12:00:00 AM,W1079664,GOODS,NF,GUIDEWIRE VASCULAR 80CM 17CM 6CM STANDARD BENTSON .035IN FLOPPY TIPG01315G01315,ORAPOS,MED/SURG DISPOSABLE,G01315,RADIOLOGY INTERVENTIONAL,21051,MED/SURG DISPOSABLE,PP-CA-561,,GUIDEWIRE VASCULAR 80CM 17CM 6CM STANDARD BENTSON .035IN FLOPPY TIP,903037,G01315,2,2,2,2,1,2,2,45.98,45.98,NF,NF,PERNELL JOURNEE,PERNELL JOURNEE,"MED/SURG DISPOSABLE 
 
COOK MEDICAL",Y,1000 10TH AVE 4G RAD-INTRVNTNL 4G RADIOLOGY - INTERVENTIONAL,"RADIOLOGY INTERVENTIONAL, 21051",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,45.98,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-21051-903037-00000000000-000-0000-000-00000-00000----,False,PP-CA-561,Yes,Yes,45.98,8279597,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903037, MED/SURG DISPOSABLE,8/4/2025 12:00:00 AM,CLOSED,7-1-1,22.99,CLOSED,EACH,8/4/2025 12:00:00 AM,NF,8/4/2025 12:00:00 AM,W29258,LOPEZ ASTRID,,,MOUNT SINAI WEST - RECVG MAIN,45.98,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL,NEEDLES & SYRINGES,True,True,CLOSED,903043,"903043, NEEDLES & SYRINGES",MOUNT SINAI WEST,Yes,G04877,COOK MEDICAL,5/16/2025 12:00:00 AM,W1059649,GOODS,NF,NEEDLE PROCEDURE 19GA 7CM 1-PART ENTRY ULTRA-THIN WALL BASEPLATE PERCUTANEOUS VASCULARG04877G04877,ORAPOS,NEEDLES & SYRINGES,G04877,OR SUITE VASCULAR SURGERY,12214,NEEDLES & SYRINGES,PP-CA-536,,NEEDLE PROCEDURE 19GA 7CM 1-PART ENTRY ULTRA-THIN WALL BASEPLATE PERCUTANEOUS VASCULAR,903043,G04877,40,40,40,40,1,40,40,219.6,219.6,NF,NF,PERNELL JOURNEE,PERNELL JOURNEE,"NEEDLES & SYRINGES 
 
COOK MEDICAL",Y,445 W 58TH ST OR STE VASCULAR SURG OR SUITE VASCULAR SURGERY,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,219.6,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-12214-903043-00000000000-000-0000-000-00000-00000----,False,PP-CA-536,Yes,Yes,219.6,8445628,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903043, NEEDLES & SYRINGES,5/16/2025 12:00:00 AM,CLOSED,2-1-1,5.49,CLOSED,EACH,5/16/2025 12:00:00 AM,NF,5/16/2025 12:00:00 AM,W21733,MCLEOD KENRICK,,,MOUNT SINAI WEST - RECVG MAIN,219.6,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL,PERIPHERAL CATHETERS,True,True,CLOSED,903056,"903056, PERIPHERAL CATHETERS",MOUNT SINAI WEST,Yes,G47942,COOK MEDICAL,11/21/2024 12:00:00 AM,W1012449,GOODS,NF,SET INTRODUCER 40CM 10CM 4FR .018IN MICROPUNCTURE TRANSITIONLESS-TIP NITINOL PLATINUM COAXIAL CATHETER GUIDEWIRE NEEDLE TIP STERILE DISPOSABLEG47942G47942,ORAPOS,PERIPHERAL CATHETERS,G47942,OR SUITE VASCULAR SURGERY,12214,PERIPHERAL CATHETERS,PP-CA-711,,SET INTRODUCER 40CM 10CM 4FR .018IN MICROPUNCTURE TRANSITIONLESS-TIP NITINOL PLATINUM COAXIAL CATHETER GUIDEWIRE NEEDLE TIP STERILE DISPOSABLE,903056,G47942,50,50,50,50,1,50,50,1431.5,1431.5,NF,NF,PERNELL JOURNEE,PERNELL JOURNEE,"PERIPHERAL CATHETERS 
 
COOK MEDICAL",Y,445 W 58TH ST OR STE VASCULAR SURG OR SUITE VASCULAR SURGERY,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,1431.5,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-12214-903056-00000000000-000-0000-000-00000-00000----,False,PP-CA-711,Yes,Yes,1431.5,2008441,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903056, PERIPHERAL CATHETERS,11/21/2024 12:00:00 AM,CLOSED,1-1-1,28.63,CLOSED,EACH,11/21/2024 12:00:00 AM,NF,11/21/2024 12:00:00 AM,W4920,MCLEOD KENRICK,,,MOUNT SINAI WEST - RECVG MAIN,1431.5,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL,PERIPHERAL CATHETERS,True,True,CLOSED,903056,"903056, PERIPHERAL CATHETERS",MOUNT SINAI WEST,Yes,G56221,COOK MEDICAL,3/21/2025 12:00:00 AM,W1044051,GOODS,NF,SHEATH GUIDING 70CM STRAIGHT 6FR 2.2MM FLEXOR CHECK-FLO HIGH FLEX DILATOR ACCEPTS .035IN GUIDEWIREG56221G56221,ORAPOS,PERIPHERAL CATHETERS,G56221,OR SUITE VASCULAR SURGERY,12214,PERIPHERAL CATHETERS,PP-CA-711,,SHEATH GUIDING 70CM STRAIGHT 6FR 2.2MM FLEXOR CHECK-FLO HIGH FLEX DILATOR ACCEPTS .035IN GUIDEWIRE,903056,G56221,1,1,1,1,1,1,1,72.63,72.63,NF,NF,PERNELL JOURNEE,PERNELL JOURNEE,"PERIPHERAL CATHETERS 
 
COOK MEDICAL",Y,445 W 58TH ST OR STE VASCULAR SURG OR SUITE VASCULAR SURGERY,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,72.63,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-12214-903056-00000000000-000-0000-000-00000-00000----,False,PP-CA-711,Yes,Yes,72.63,6020962,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903056, PERIPHERAL CATHETERS,3/21/2025 12:00:00 AM,CLOSED,1-1-1,72.63,CLOSED,EACH,3/21/2025 12:00:00 AM,NF,3/21/2025 12:00:00 AM,W16205,MELENDEZ RAFAEL,,,MOUNT SINAI WEST - RECVG MAIN,72.63,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL,PERIPHERAL CATHETERS,True,True,CLOSED,903056,"903056, PERIPHERAL CATHETERS",MOUNT SINAI WEST,Yes,G56231,COOK MEDICAL,5/7/2025 12:00:00 AM,W1056844,GOODS,NF,SHEATH GUIDING 55CM STRAIGHT 6FR 2.2MM FLEXOR CHECK-FLO HIGH FLEX DILATOR ACCEPTS .035IN GUIDEWIREG56231G56231,ORAPOS,PERIPHERAL CATHETERS,G56231,OR SUITE VASCULAR SURGERY,12214,PERIPHERAL CATHETERS,PP-CA-711,,SHEATH GUIDING 55CM STRAIGHT 6FR 2.2MM FLEXOR CHECK-FLO HIGH FLEX DILATOR ACCEPTS .035IN GUIDEWIRE,903056,G56231,1,1,1,1,1,1,1,57.92,57.92,NF,NF,PERNELL JOURNEE,PERNELL JOURNEE,"PERIPHERAL CATHETERS 
 
COOK MEDICAL",Y,445 W 58TH ST OR STE VASCULAR SURG OR SUITE VASCULAR SURGERY,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,57.92,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-12214-903056-00000000000-000-0000-000-00000-00000----,False,PP-CA-711,Yes,Yes,57.92,6032290,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903056, PERIPHERAL CATHETERS,5/7/2025 12:00:00 AM,CLOSED,1-1-1,57.92,CLOSED,EACH,5/7/2025 12:00:00 AM,NF,5/7/2025 12:00:00 AM,W20686,MELENDEZ RAFAEL,,,MOUNT SINAI WEST - RECVG MAIN,57.92,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"RADIOLOGY DIAGNOSTIC, 21008",MOUNT SINAI WEST,COOK MEDICAL,PERIPHERAL CATHETERS,True,True,CLOSED,903056,"903056, PERIPHERAL CATHETERS",MOUNT SINAI WEST,Yes,G01328,COOK MEDICAL,2/6/2025 12:00:00 AM,W1031644,GOODS,NF,DILATOR VASCULAR 20CM STANDARD JCD CURVE 18FR VESSEL RADIOPAQUE STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIREG01328G01328,ORAPOS,PERIPHERAL CATHETERS,G01328,RADIOLOGY DIAGNOSTIC,21008,PERIPHERAL CATHETERS,PP-CA-536,,DILATOR VASCULAR 20CM STANDARD JCD CURVE 18FR VESSEL RADIOPAQUE STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIRE,903056,G01328,1,1,1,1,1,1,1,8.49,8.49,NF,NF,PERNELL JOURNEE,PERNELL JOURNEE,"PERIPHERAL CATHETERS 
 
COOK MEDICAL",Y,1000 10TH AVE W RM 4B25 RAD DIAG WEST RM RAD DIAG,"RADIOLOGY DIAGNOSTIC, 21008",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,8.49,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-21008-903056-00000000000-000-0000-000-00000-00000----,False,PP-CA-536,Yes,Yes,8.49,9418036,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903056, PERIPHERAL CATHETERS,2/6/2025 12:00:00 AM,CLOSED,2-1-1,8.49,CLOSED,EACH,2/6/2025 12:00:00 AM,NF,2/6/2025 12:00:00 AM,QS10343694,GETTES DONTE,,,MOUNT SINAI WEST - RECVG MAIN,8.49,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL,PERIPHERAL CATHETERS,True,True,CLOSED,903056,"903056, PERIPHERAL CATHETERS",MOUNT SINAI WEST,Yes,G47942,COOK MEDICAL,6/26/2025 12:00:00 AM,W1069789,GOODS,NF,SET INTRODUCER 40CM 10CM 4FR .018IN MICROPUNCTURE TRANSITIONLESS-TIP NITINOL PLATINUM COAXIAL CATHETER GUIDEWIRE NEEDLE TIP STERILE DISPOSABLEG47942G47942,ORAPOS,PERIPHERAL CATHETERS,G47942,OR SUITE VASCULAR SURGERY,12214,PERIPHERAL CATHETERS,PP-CA-711,,SET INTRODUCER 40CM 10CM 4FR .018IN MICROPUNCTURE TRANSITIONLESS-TIP NITINOL PLATINUM COAXIAL CATHETER GUIDEWIRE NEEDLE TIP STERILE DISPOSABLE,903056,G47942,1,1,1,1,1,1,1,28.63,28.63,NF,NF,PERNELL JOURNEE,PERNELL JOURNEE,"PERIPHERAL CATHETERS 
 
COOK MEDICAL",Y,445 W 58TH ST OR STE VASCULAR SURG OR SUITE VASCULAR SURGERY,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,28.63,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-12214-903056-00000000000-000-0000-000-00000-00000----,False,PP-CA-711,Yes,Yes,28.63,2008441,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903056, PERIPHERAL CATHETERS,6/26/2025 12:00:00 AM,CLOSED,1-1-1,28.63,CLOSED,EACH,6/26/2025 12:00:00 AM,NF,6/26/2025 12:00:00 AM,W25437,MELENDEZ RAFAEL,,,MOUNT SINAI WEST - RECVG MAIN,28.63,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,COOK MEDICAL,PERIPHERAL CATHETERS,True,True,CLOSED,903056,"903056, PERIPHERAL CATHETERS",MOUNT SINAI WEST,Yes,G00995,COOK MEDICAL,12/10/2024 12:00:00 AM,W1016878,GOODS,NF,DILATOR VASCULAR 20CM STANDARD JCD CURVE 12FR VESSEL RADIOPAQUE STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIREG00995G00995,ORAPOS,PERIPHERAL CATHETERS,G00995,RADIOLOGY NEURO INTERVENTIONAL,21052,PERIPHERAL CATHETERS,PP-CA-536,,DILATOR VASCULAR 20CM STANDARD JCD CURVE 12FR VESSEL RADIOPAQUE STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIRE,903056,G00995,10,5,10,5,1,5,10,42.45,42.45,NF,NF,PERNELL JOURNEE,PERNELL JOURNEE,"PERIPHERAL CATHETERS 
 
COOK MEDICAL",Y,1000 10TH AVE RM 4C-12 RAD NEURO INTRVNTNL,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,42.45,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-21052-903056-00000000000-000-0000-000-00000-00000----,False,PP-CA-536,Yes,Yes,42.45,9429225,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903056, PERIPHERAL CATHETERS,12/10/2024 12:00:00 AM,CLOSED,1-1-1,8.49,CLOSED,EACH,12/10/2024 12:00:00 AM,NF,12/10/2024 12:00:00 AM,QS10180443,MCLEOD KENRICK,,,MOUNT SINAI WEST - RECVG MAIN,84.9,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"EMERGENCY DEPARTMENT, 14100",MOUNT SINAI WEST,COOK MEDICAL,RESPIRATORY THERAPY SUPPLIES,True,True,CLOSED,905017,"905017, RESPIRATORY THERAPY SUPPLIES",MOUNT SINAI WEST,Yes,G47663,COOK MEDICAL,5/8/2025 12:00:00 AM,W1057475,GOODS,NF,SET CATHETER 9CM 7.2MM 5MM MELKER CUFF SELDINGER CRICOTHYROTOMYG47663G47663,ORAPOS,RESPIRATORY THERAPY SUPPLIES,G47663,EMERGENCY DEPARTMENT,14100,RESPIRATORY THERAPY SUPPLIES,MSHS-NS-009,,SET CATHETER 9CM 7.2MM 5MM MELKER CUFF SELDINGER CRICOTHYROTOMY,905017,G47663,1,1,1,1,1,1,1,289,289,NF,NF,BALSEIRO LOURDES,BALSEIRO LOURDES,"RESPIRATORY THERAPY SUPPLIES 
 
COOK MEDICAL",Y,1000 10 TH AVE WINSTON GND GE 01 EMER DEPT ADMIN WINSTON GRO,"EMERGENCY DEPARTMENT, 14100",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,289,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-14100-905017-00000000000-000-0000-000-00000-00000----,False,MSHS-NS-009,Yes,Yes,289,8000889,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,905017, RESPIRATORY THERAPY SUPPLIES,5/8/2025 12:00:00 AM,CLOSED,1-1-1,289,CLOSED,EACH,5/8/2025 12:00:00 AM,NF,5/8/2025 12:00:00 AM,W20083,MILLER SALIM,,,MOUNT SINAI WEST - RECVG MAIN,289,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"NURSING 8A SOUTH NEUROSURGICAL-WST, 10718",MOUNT SINAI WEST,COOK MEDICAL,RESPIRATORY THERAPY SUPPLIES,True,True,CLOSED,905017,"905017, RESPIRATORY THERAPY SUPPLIES",MOUNT SINAI WEST,Yes,G57716,COOK MEDICAL,12/2/2024 12:00:00 AM,W1014691,GOODS,NF,TRAY INTRODUCER 7.5MM 8.5MM 9MM BLUE RHINO G2 PERCUTANEOUS TRACHEOSTOMY TUBE LOAD DIALATOR PHARMACEUTICALG57716G57716,ORAPOS,RESPIRATORY THERAPY SUPPLIES,G57716,NURSING 8A SOUTH NEUROSURGICAL-WST,10718,RESPIRATORY THERAPY SUPPLIES,MSHS-NS-009,MSHS-NS-009-MDLN,TRAY INTRODUCER 7.5MM 8.5MM 9MM BLUE RHINO G2 PERCUTANEOUS TRACHEOSTOMY TUBE LOAD DIALATOR PHARMACEUTICAL,905017,G57716,4,4,4,4,1,4,4,1976,1976,NF,NF,BALSEIRO LOURDES,BALSEIRO LOURDES,"RESPIRATORY THERAPY SUPPLIES 
 
COOK MEDICAL",Y,1000 10 TH AVE ICU 8A S RH CRITICAL CARE ICU 8A SOUTH RH CRI,"NURSING 8A SOUTH NEUROSURGICAL-WST, 10718",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,1976,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-10718-905017-00000000000-000-0000-000-00000-00000----,False,MSHS-NS-009,Yes,Yes,1976,1926470,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,905017, RESPIRATORY THERAPY SUPPLIES,12/2/2024 12:00:00 AM,CLOSED,1-1-1,494,CLOSED,EACH,12/2/2024 12:00:00 AM,NF,12/2/2024 12:00:00 AM,W5759,PRINCE RUFINO,,,MOUNT SINAI WEST - RECVG MAIN,1976,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"VASCULAR ACCESS TEAM-MSH, 10215",MOUNT SINAI HOSPITAL,COOK MEDICAL,ANGIOPLASTY BALLOON CATHETERS,True,True,CLOSED,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI HOSPITAL,Yes,G57910,COOK MEDICAL,1/16/2025 12:00:00 AM,M3043608,GOODS,NF,CATHETER BALLOON DILATATION 150CM 22CM ADVANCE SERENITY ILIAC FEMORAL RENAL POPLITEAL 3.5MM OTW LOW TIP ENTRY PROFILE COAXIAL SHAFTG57910G57910,ORAPOS,ANGIOPLASTY BALLOON CATHETERS,G57910,VASCULAR ACCESS TEAM-MSH,10215,ANGIOPLASTY BALLOON CATHETERS,PP-CA-551,,CATHETER BALLOON DILATATION 150CM 22CM ADVANCE SERENITY ILIAC FEMORAL RENAL POPLITEAL 3.5MM OTW LOW TIP ENTRY PROFILE COAXIAL SHAFT,903003,G57910,1,1,1,1,1,1,1,236.49,236.49,NF,NF,IKRAM UMAIR,IKRAM UMAIR,"ANGIOPLASTY BALLOON CATHETERS 
 
COOK MEDICAL",Y,10215 OR VASCULAR GP3E,"VASCULAR ACCESS TEAM-MSH, 10215",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,236.49,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10215-903003-00000000000-000-0000-000-00000-00000----,False,PP-CA-551,Yes,Yes,236.49,8683815,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,1/16/2025 12:00:00 AM,CLOSED,6-1-1,236.49,CLOSED FOR INVOICING,EACH,1/16/2025 12:00:00 AM,NF,1/16/2025 12:00:00 AM,M24088,ASHLEY SHANNON,,,MOUNT SINAI HOSPITAL - RECVG MAIN,236.49,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"VASCULAR ACCESS TEAM-MSH, 10215",MOUNT SINAI HOSPITAL,COOK MEDICAL,ANGIOPLASTY BALLOON CATHETERS,True,True,CLOSED,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI HOSPITAL,Yes,G57898,COOK MEDICAL,5/13/2025 12:00:00 AM,M3098539,GOODS,NF,CATHETER BALLOON DILATATION ADVANCE SERENITY HYDROPHILIC L150 CM L4 CM ODSEC3 MM ILIAC FEMORAL RENAL POPLITEAL OTW LOW TIP ENTRY PROFILE COAXIAL SHAFT ACCEPTS .014 IN GUIDEWIRE 4 FR INTRODUCER PTAG57898G57898,ORAPOS,ANGIOPLASTY BALLOON CATHETERS,G57898,VASCULAR ACCESS TEAM-MSH,10215,ANGIOPLASTY BALLOON CATHETERS,PP-CA-551,,CATHETER BALLOON DILATATION ADVANCE SERENITY HYDROPHILIC L150 CM L4 CM ODSEC3 MM ILIAC FEMORAL RENAL POPLITEAL OTW LOW TIP ENTRY PROFILE COAXIAL SHAFT ACCEPTS .014 IN GUIDEWIRE 4 FR INTRODUCER PTA,903003,G57898,2,2,2,2,1,2,2,472.98,472.98,NF,NF,IKRAM UMAIR,IKRAM UMAIR,"ANGIOPLASTY BALLOON CATHETERS 
 
COOK MEDICAL",Y,10215 OR VASCULAR GP3E,"VASCULAR ACCESS TEAM-MSH, 10215",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,472.98,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10215-903003-00000000000-000-0000-000-00000-00000----,False,PP-CA-551,Yes,Yes,472.98,8393140,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,5/13/2025 12:00:00 AM,CLOSED,8-1-1,236.49,CLOSED FOR RECEIVING,EACH,5/13/2025 12:00:00 AM,NF,5/13/2025 12:00:00 AM,M53040,ASHLEY SHANNON,,,MOUNT SINAI HOSPITAL - RECVG MAIN,472.98,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"VASCULAR ACCESS TEAM-MSH, 10215",MOUNT SINAI HOSPITAL,COOK MEDICAL,ANGIOPLASTY BALLOON CATHETERS,True,True,CLOSED,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI HOSPITAL,Yes,G57903,COOK MEDICAL,5/19/2025 12:00:00 AM,M3101360,GOODS,NF,CATHETER BALLOON DILATATION ADVANCE SERENITY HYDROPHILIC L150 CM L22 CM ODSEC3 MM ILIAC FEMORALG57903G57903,ORAPOS,ANGIOPLASTY BALLOON CATHETERS,G57903,VASCULAR ACCESS TEAM-MSH,10215,ANGIOPLASTY BALLOON CATHETERS,PP-CA-551,,CATHETER BALLOON DILATATION ADVANCE SERENITY HYDROPHILIC L150 CM L22 CM ODSEC3 MM ILIAC FEMORAL,903003,G57903,2,2,2,2,1,2,2,472.98,472.98,NF,NF,IKRAM UMAIR,IKRAM UMAIR,"ANGIOPLASTY BALLOON CATHETERS 
 
COOK MEDICAL",Y,10215 OR VASCULAR GP3E,"VASCULAR ACCESS TEAM-MSH, 10215",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,472.98,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10215-903003-00000000000-000-0000-000-00000-00000----,False,PP-CA-551,Yes,Yes,472.98,8395652,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,5/19/2025 12:00:00 AM,CLOSED,5-1-1,236.49,CLOSED FOR RECEIVING,EACH,5/19/2025 12:00:00 AM,NF,5/19/2025 12:00:00 AM,M54539,ASHLEY SHANNON,,,MOUNT SINAI HOSPITAL - RECVG MAIN,472.98,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"OR SUITE GENERAL SURGERY, 12207",MOUNT SINAI HOSPITAL,COOK MEDICAL,ANGIOPLASTY BALLOON CATHETERS,True,True,CLOSED,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI HOSPITAL,Yes,G57903,COOK MEDICAL,9/4/2025 12:00:00 AM,M3148822,GOODS,NF,CATHETER BALLOON DILATATION ADVANCE SERENITY HYDROPHILIC L150 CM L22 CM ODSEC3 MM ILIAC FEMORALG57903G57903,ORAPOS,ANGIOPLASTY BALLOON CATHETERS,G57903,OR SUITE GENERAL SURGERY,12207,ANGIOPLASTY BALLOON CATHETERS,PP-CA-551,,CATHETER BALLOON DILATATION ADVANCE SERENITY HYDROPHILIC L150 CM L22 CM ODSEC3 MM ILIAC FEMORAL,903003,G57903,1,1,1,1,1,1,1,236.49,236.49,NF,NF,VEGA WILLIAM,VEGA WILLIAM,"ANGIOPLASTY BALLOON CATHETERS 
 
COOK MEDICAL",Y,12207 OR VASCULAR GP3E,"OR SUITE GENERAL SURGERY, 12207",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,236.49,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12207-903003-00000000000-000-0000-000-00000-00000----,False,PP-CA-551,Yes,Yes,236.49,8395652,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,9/4/2025 12:00:00 AM,CLOSED,6-1-1,236.49,CLOSED FOR RECEIVING,EACH,9/4/2025 12:00:00 AM,NF,9/4/2025 12:00:00 AM,M81533,ASHLEY SHANNON,,,MOUNT SINAI HOSPITAL - RECVG MAIN,236.49,NF,NF,NF,COOK MEDICAL INC,4900
